order_id,order_date,region,category,product,quantity,sales,profit,customer_segment
ORD10316,2023-11-12,West,Electronics,Monitor,6.0,11761.01,-1643.31,Consumer
ORD10317,2023-11-13,North,Electronics,Chair,4.0,21947.99,4493.64,Consumer
ORD10318,2023-11-14,South,Furniture,Monitor,5.0,42790.47,-3077.35,Home Office
ORD10319,2023-11-15,North,Office Supplies,Laptop,9.0,9047.26,1144.39,Home Office
ORD10320,2023-11-16,West,Electronics,Chair,7.0,26697.61,6213.56,Home Office
ORD10321,2023-11-17,East,Electronics,Laptop,2.0,17940.33,612.17,Consumer
ORD10322,2023-11-18,North,Furniture,Printer,1.0,6384.15,6164.89,Home Office
ORD10323,2023-11-19,North,Electronics,Monitor,2.0,2685.22,-838.75,Home Office
ORD10324,2023-11-20,West,Electronics,Printer,3.0,27882.39,7260.52,Consumer
ORD10325,2023-11-21,East,Electronics,Chair,2.0,1233.29,1113.02,Home Office
ORD10326,2023-11-22,East,Electronics,Laptop,3.0,5351.62,8438.18,Home Office
ORD10327,2023-11-23,South,Furniture,Chair,9.0,17508.7,-2676.27,Consumer
ORD10328,2023-11-24,South,Office Supplies,Printer,4.0,2367.31,1153.63,Consumer
ORD10329,2023-11-25,South,Electronics,Chair,9.0,20142.17,2886.85,Consumer
ORD10330,2023-11-26,South,Furniture,Keyboard,3.0,6692.18,2205.37,Consumer
ORD10331,2023-11-27,South,Electronics,Desk,1.0,17623.68,2362.61,Consumer
ORD10332,2023-11-28,South,Electronics,Printer,5.0,39599.75,2561.66,Consumer
ORD10333,2023-11-29,North,Electronics,Chair,2.0,31392.94,11809.66,Home Office
ORD10334,2023-11-30,East,Electronics,Laptop,4.0,22380.97,-1716.33,Consumer
ORD10335,2023-12-01,South,Office Supplies,Chair,2.0,4773.3,8067.29,Home Office
ORD10336,2023-12-02,East,Electronics,Laptop,2.0,31033.65,4380.41,Consumer
ORD10337,2023-12-03,East,Electronics,Desk,3.0,8352.74,2031.68,Consumer
ORD10338,2023-12-04,South,Office Supplies,Chair,5.0,4014.0,5769.99,Consumer
ORD10339,2023-12-05,North,Furniture,Desk,4.0,33267.0,9510.03,Consumer
ORD10340,2023-12-06,South,Electronics,Printer,2.0,45620.58,2932.85,Consumer
ORD10341,2023-12-07,North,Office Supplies,Laptop,2.0,23137.55,9701.62,Home Office
ORD10342,2023-12-08,West,Electronics,Keyboard,6.0,2241.6,-3405.43,Home Office
ORD10343,2023-12-09,North,Electronics,Printer,7.0,44038.83,6102.43,Consumer
ORD10344,2023-12-10,North,Electronics,Laptop,6.0,3535.29,664.06,Consumer
ORD10345,2023-12-11,West,Electronics,Desk,7.0,43402.16,1574.16,Corporate
ORD10346,2023-12-12,North,Electronics,Monitor,1.0,19712.6,4707.34,Corporate
ORD10347,2023-12-13,East,Electronics,Chair,6.0,18396.65,3158.59,Consumer
ORD10348,2023-12-14,West,Office Supplies,Desk,3.0,27231.31,1490.25,Home Office
ORD10349,2023-12-15,East,Electronics,Laptop,1.0,47862.82,241.5,Consumer
ORD10350,2023-12-16,North,Electronics,Laptop,8.0,44957.28,5511.36,Consumer
ORD10351,2023-12-17,North,Electronics,Laptop,4.0,23622.44,3594.85,Consumer
ORD10352,2023-12-18,West,Furniture,Laptop,8.0,34852.0,496.26,Corporate
ORD10353,2023-12-19,West,Electronics,Chair,4.0,29105.38,-1515.66,Consumer
ORD10354,2023-12-20,South,Electronics,Printer,4.0,34734.39,8165.96,Consumer
ORD10355,2023-12-21,North,Electronics,Keyboard,4.0,24573.82,8595.15,Home Office
ORD10356,2023-12-22,South,Electronics,Monitor,6.0,1917.79,-1365.6,Consumer
ORD10357,2023-12-23,North,Office Supplies,Chair,9.0,16422.84,-551.97,Consumer
ORD10358,2023-12-24,South,Electronics,Laptop,5.0,47974.59,-934.57,Consumer
ORD10359,2023-12-25,East,Electronics,Chair,8.0,47476.95,10037.69,Consumer
ORD10360,2023-12-26,West,Office Supplies,Desk,8.0,758.8,8160.22,Home Office
ORD10361,2023-12-27,North,Electronics,Keyboard,4.0,10231.72,-3732.25,Consumer
ORD10362,2023-12-28,North,Office Supplies,Laptop,9.0,49689.75,9155.32,Consumer
ORD10363,2023-12-29,North,Electronics,Monitor,9.0,24573.82,-4373.52,Consumer
ORD10364,2023-12-30,North,Furniture,Laptop,5.0,28728.73,-695.6,Corporate
ORD10365,2023-12-31,South,Electronics,Keyboard,6.0,8487.73,10622.85,Consumer
ORD10366,2024-01-01,North,Electronics,Monitor,5.0,44737.91,9693.63,Consumer
ORD10367,2024-01-02,East,Office Supplies,Keyboard,3.0,11716.96,8284.39,Home Office
ORD10368,2024-01-03,West,Furniture,Monitor,8.0,9644.45,2778.3,Consumer
ORD10369,2024-01-04,North,Office Supplies,Printer,9.0,11560.5,464.04,Home Office
ORD10370,2024-01-05,West,Office Supplies,Printer,4.0,45997.16,9986.28,Home Office
ORD10371,2024-01-06,North,Electronics,Chair,9.0,35201.77,6170.26,Consumer
ORD10372,2024-01-07,North,Electronics,Chair,9.0,38476.1,23.65,Corporate
ORD10373,2024-01-08,North,Office Supplies,Monitor,7.0,18976.41,2874.33,Consumer
ORD10374,2024-01-09,East,Electronics,Laptop,8.0,45477.02,9985.5,Corporate
ORD10375,2024-01-10,South,Electronics,Desk,3.0,39512.52,10358.74,Home Office
ORD10376,2024-01-11,North,Electronics,Desk,5.0,37579.75,6208.14,Corporate
ORD10377,2024-01-12,South,Electronics,Laptop,3.0,48552.83,7453.45,Corporate
ORD10378,2024-01-13,South,Electronics,Laptop,7.0,18436.6,-4331.94,Corporate
ORD10379,2024-01-14,South,Electronics,Printer,6.0,30626.49,5278.21,Consumer
ORD10380,2024-01-15,East,Furniture,Desk,3.0,45514.5,6712.87,Consumer
ORD10381,2024-01-16,South,Electronics,Monitor,9.0,39586.27,-4653.59,Home Office
ORD10382,2024-01-17,South,Electronics,Keyboard,1.0,28256.27,9345.6,Consumer
ORD10383,2024-01-18,South,Electronics,Chair,3.0,3995.44,10780.85,Corporate
ORD10384,2024-01-19,South,Electronics,Keyboard,7.0,32705.63,-955.08,Consumer
ORD10385,2024-01-20,East,Furniture,Printer,3.0,26422.47,9378.53,Consumer
ORD10386,2024-01-21,South,Furniture,Desk,3.0,9372.19,6313.71,Corporate
ORD10387,2024-01-22,South,Electronics,Laptop,2.0,44136.21,4871.83,Consumer
ORD10388,2024-01-23,South,Electronics,Desk,9.0,17293.78,9333.14,Consumer
ORD10389,2024-01-24,North,Electronics,Monitor,4.0,19496.5,-144.62,Corporate
ORD10390,2024-01-25,North,Electronics,Printer,6.0,33685.6,8444.56,Consumer
ORD10391,2024-01-26,North,Electronics,Laptop,2.0,24542.18,346.85,Corporate
ORD10392,2024-01-27,East,Electronics,Keyboard,9.0,4646.2,8386.76,Corporate
ORD10393,2024-01-28,South,Electronics,Monitor,7.0,19494.59,2667.92,Consumer
ORD10394,2024-01-29,North,Electronics,Keyboard,5.0,4904.41,-3011.93,Consumer
ORD10395,2024-01-30,South,Electronics,Chair,7.0,9699.37,1485.84,Home Office
ORD10396,2024-01-31,South,Electronics,Printer,4.0,557.29,-1030.61,Consumer
ORD10397,2024-02-01,East,Furniture,Monitor,7.0,9229.39,-3290.96,Corporate
ORD10398,2024-02-02,South,Furniture,Monitor,2.0,16656.28,-3125.12,Corporate
ORD10399,2024-02-03,North,Office Supplies,Keyboard,7.0,27003.28,8261.21,Corporate
ORD10400,2024-02-04,North,Electronics,Laptop,4.0,45980.01,9983.76,Corporate
ORD10401,2024-02-05,West,Office Supplies,Chair,4.0,27108.28,10761.2,Consumer
ORD10402,2024-02-06,South,Furniture,Keyboard,1.0,35339.06,9517.08,Home Office
ORD10403,2024-02-07,North,Office Supplies,Monitor,3.0,18012.32,9113.81,Consumer
ORD10404,2024-02-08,West,Electronics,Printer,5.0,37631.21,-3829.79,Home Office
ORD10405,2024-02-09,North,Electronics,Monitor,5.0,31099.34,8432.1,Consumer
ORD10406,2024-02-10,West,Electronics,Desk,2.0,23097.74,8315.81,Consumer
ORD10407,2024-02-11,North,Electronics,Printer,4.0,9849.69,-2768.06,Consumer
ORD10408,2024-02-12,South,Electronics,Printer,1.0,15316.34,6254.16,Consumer
ORD10409,2024-02-13,South,Electronics,Monitor,9.0,31123.12,2692.62,Consumer
ORD10410,2024-02-14,West,Furniture,Laptop,1.0,21417.6,10300.23,Corporate
ORD10411,2024-02-15,East,Furniture,Printer,6.0,44491.45,6821.94,Consumer
ORD10412,2024-02-16,West,Electronics,Desk,7.0,11895.05,11166.79,Consumer
ORD10413,2024-02-17,South,Electronics,Keyboard,3.0,3839.02,-3216.32,Home Office
ORD10414,2024-02-18,South,Furniture,Laptop,1.0,29549.56,-4309.68,Home Office
ORD10415,2024-02-19,South,Electronics,Laptop,7.0,44325.33,11550.85,Consumer
ORD10416,2024-02-20,East,Furniture,Laptop,3.0,18364.0,-3636.73,Consumer
ORD10417,2024-02-21,North,Electronics,Printer,6.0,32456.02,1565.33,Consumer
ORD10418,2024-02-22,South,Office Supplies,Laptop,6.0,11724.35,6049.5,Consumer
ORD10419,2024-02-23,South,Electronics,Monitor,4.0,28011.9,9960.96,Corporate
ORD10420,2024-02-24,North,Electronics,Laptop,6.0,39382.25,-672.19,Consumer
ORD10421,2024-02-25,South,Electronics,Desk,4.0,43378.17,-4506.01,Home Office
ORD10422,2024-02-26,South,Office Supplies,Chair,8.0,5434.93,3861.88,Home Office
ORD10423,2024-02-27,South,Electronics,Desk,9.0,17947.45,3008.9,Corporate
ORD10424,2024-02-28,South,Electronics,Printer,2.0,32054.29,217.18,Home Office
ORD10425,2024-02-29,North,Electronics,Laptop,5.0,1929.2,9856.29,Corporate
ORD10426,2024-03-01,West,Furniture,Laptop,9.0,34592.64,7738.48,Corporate
ORD10427,2024-03-02,South,Electronics,Monitor,5.0,26496.09,9587.98,Consumer
ORD10428,2024-03-03,South,Electronics,Keyboard,5.0,14570.6,-2249.25,Consumer
ORD10429,2024-03-04,South,Electronics,Laptop,1.0,40769.79,6771.0,Consumer
ORD10430,2024-03-05,East,Electronics,Desk,6.0,14644.53,11576.73,Consumer
ORD10431,2024-03-06,West,Electronics,Printer,8.0,49572.47,5402.54,Consumer
ORD10432,2024-03-07,North,Electronics,Chair,1.0,40855.24,-2086.81,Consumer
ORD10433,2024-03-08,North,Electronics,Laptop,2.0,35457.43,11928.27,Home Office
ORD10434,2024-03-09,North,Electronics,Chair,1.0,3255.11,3981.5,Home Office
ORD10435,2024-03-10,West,Electronics,Laptop,5.0,45234.66,9281.0,Consumer
ORD10436,2024-03-11,West,Office Supplies,Printer,2.0,39544.75,-2460.86,Consumer
ORD10437,2024-03-12,West,Office Supplies,Keyboard,4.0,11605.45,6323.64,Consumer
ORD10438,2024-03-13,North,Furniture,Desk,1.0,19733.96,10514.5,Corporate
ORD10439,2024-03-14,West,Electronics,Printer,7.0,13577.85,4044.3,Corporate
ORD10440,2024-03-15,South,Electronics,Chair,8.0,49223.92,-92.78,Consumer
ORD10441,2024-03-16,North,Electronics,Laptop,5.0,42738.98,-2833.83,Home Office
ORD10442,2024-03-17,West,Electronics,Chair,2.0,46525.22,31.06,Consumer
ORD10443,2024-03-18,South,Electronics,Desk,8.0,39480.96,1033.03,Consumer
ORD10444,2024-03-19,East,Electronics,Printer,1.0,22926.14,7069.24,Corporate
ORD10445,2024-03-20,West,Office Supplies,Chair,7.0,10430.63,-1963.44,Home Office
ORD10446,2024-03-21,North,Electronics,Chair,1.0,24573.82,-3196.22,Home Office
ORD10447,2024-03-22,South,Electronics,Desk,6.0,7753.81,1577.97,Consumer
ORD10448,2024-03-23,West,Office Supplies,Laptop,6.0,27423.15,2797.11,Consumer
ORD10449,2024-03-24,South,Furniture,Chair,5.0,46014.33,5682.55,Consumer
ORD10450,2024-03-25,South,Office Supplies,Desk,2.0,49591.54,7028.03,Consumer
ORD10451,2024-03-26,East,Office Supplies,Laptop,2.0,14507.53,10117.72,Corporate
ORD10452,2024-03-27,North,Office Supplies,Keyboard,9.0,34926.26,-87.79,Consumer
ORD10453,2024-03-28,East,Electronics,Laptop,5.0,29935.48,3986.33,Home Office
ORD10454,2024-03-29,West,Electronics,Keyboard,5.0,24549.02,1222.69,Home Office
ORD10455,2024-03-30,South,Furniture,Printer,7.0,33355.28,-4975.83,Consumer
ORD10456,2024-03-31,South,Electronics,Desk,6.0,18693.88,4850.34,Home Office
ORD10457,2024-04-01,North,Electronics,Laptop,2.0,47235.34,8868.53,Home Office
ORD10458,2024-04-02,South,Electronics,Keyboard,1.0,35331.35,-4380.53,Corporate
ORD10459,2024-04-03,North,Furniture,Keyboard,5.0,37759.21,-4940.64,Home Office
ORD10460,2024-04-04,South,Electronics,Printer,4.0,12272.62,7372.91,Consumer
ORD10461,2024-04-05,North,Electronics,Monitor,3.0,8595.38,6625.62,Home Office
ORD10462,2024-04-06,West,Office Supplies,Desk,2.0,19838.17,1899.49,Consumer
ORD10463,2024-04-07,North,Electronics,Monitor,2.0,38380.29,6247.28,Consumer
ORD10464,2024-04-08,North,Electronics,Laptop,4.0,46952.04,11207.56,Consumer
ORD10465,2024-04-09,South,Office Supplies,Desk,2.0,21481.03,-786.33,Corporate
ORD10466,2024-04-10,South,Office Supplies,Printer,4.0,38753.01,-819.25,Consumer
ORD10467,2024-04-11,North,Office Supplies,Laptop,3.0,23626.3,-1834.05,Consumer
ORD10468,2024-04-12,South,Electronics,Desk,9.0,14902.37,7307.77,Consumer
ORD10469,2024-04-13,South,Electronics,Desk,7.0,37015.4,1004.22,Consumer
ORD10470,2024-04-14,South,Office Supplies,Monitor,3.0,39950.47,11807.78,Corporate
ORD10471,2024-04-15,North,Furniture,Laptop,8.0,10301.47,7149.03,Corporate
ORD10472,2024-04-16,North,Office Supplies,Printer,9.0,15397.44,1245.41,Home Office
ORD10473,2024-04-17,North,Electronics,Printer,7.0,24839.89,-2463.84,Consumer
ORD10474,2024-04-18,North,Office Supplies,Laptop,6.0,24573.82,5064.42,Consumer
ORD10475,2024-04-19,North,Electronics,Laptop,4.0,46455.95,13.36,Consumer
ORD10476,2024-04-20,North,Office Supplies,Keyboard,5.0,29648.43,10393.65,Consumer
ORD10477,2024-04-21,South,Electronics,Chair,8.0,6235.92,2503.87,Consumer
ORD10478,2024-04-22,North,Furniture,Monitor,3.0,9364.69,-24.95,Corporate
ORD10479,2024-04-23,East,Electronics,Laptop,2.0,47726.9,5005.38,Home Office
ORD10480,2024-04-24,West,Office Supplies,Laptop,3.0,36960.8,-2671.43,Consumer
ORD10481,2024-04-25,South,Electronics,Chair,7.0,36773.37,4546.33,Corporate
ORD10482,2024-04-26,East,Electronics,Chair,8.0,3810.43,-4046.1,Consumer
ORD10483,2024-04-27,North,Furniture,Desk,1.0,44785.88,5317.11,Consumer
ORD10484,2024-04-28,South,Electronics,Printer,7.0,22298.02,4012.79,Home Office
ORD10485,2024-04-29,North,Office Supplies,Monitor,9.0,33053.92,3853.02,Corporate
ORD10486,2024-04-30,North,Electronics,Desk,3.0,47992.52,6630.79,Consumer
ORD10487,2024-05-01,South,Furniture,Laptop,5.0,5180.62,-4244.24,Consumer
ORD10488,2024-05-02,West,Electronics,Chair,8.0,24217.37,2815.43,Consumer
ORD10489,2024-05-03,North,Electronics,Keyboard,4.0,2670.71,2548.66,Consumer
ORD10490,2024-05-04,North,Furniture,Printer,8.0,25077.36,2816.3,Consumer
ORD10491,2024-05-05,South,Electronics,Desk,5.0,12762.52,11658.15,Consumer
ORD10492,2024-05-06,South,Electronics,Keyboard,3.0,45571.06,-2632.27,Consumer
ORD10493,2024-05-07,South,Electronics,Printer,4.0,20044.93,6737.31,Consumer
ORD10494,2024-05-08,West,Electronics,Keyboard,4.0,31766.85,1833.93,Consumer
ORD10495,2024-05-09,North,Office Supplies,Chair,8.0,43042.31,3699.35,Corporate
ORD10496,2024-05-10,West,Furniture,Desk,6.0,49187.85,7960.7,Consumer
ORD10497,2024-05-11,South,Electronics,Desk,7.0,25290.2,-2324.62,Consumer
ORD10498,2024-05-12,South,Office Supplies,Printer,9.0,22896.73,7980.95,Corporate
ORD10499,2024-05-13,North,Office Supplies,Keyboard,6.0,3971.83,-3804.38,Consumer
ORD10500,2024-05-14,West,Electronics,Chair,3.0,834.4,3216.26,Home Office
ORD10501,2024-05-15,North,Electronics,Laptop,3.0,30518.34,7615.2,Consumer
ORD10502,2024-05-16,South,Furniture,Desk,3.0,3460.12,-1726.63,Consumer
ORD10503,2024-05-17,South,Furniture,Laptop,2.0,19142.87,8105.57,Consumer
ORD10504,2024-05-18,North,Electronics,Chair,1.0,379.6,-2164.19,Home Office
ORD10505,2024-05-19,South,Electronics,Desk,1.0,30838.33,8587.06,Consumer
ORD10506,2024-05-20,South,Furniture,Desk,4.0,21385.67,2971.9,Home Office
ORD10507,2024-05-21,South,Electronics,Keyboard,3.0,6525.63,6638.85,Consumer
ORD10508,2024-05-22,North,Electronics,Laptop,5.0,14959.11,10595.91,Consumer
ORD10509,2024-05-23,West,Office Supplies,Keyboard,9.0,28569.1,1943.17,Consumer
ORD10510,2024-05-24,South,Electronics,Monitor,8.0,32904.33,-1039.72,Home Office
ORD10511,2024-05-25,West,Electronics,Laptop,9.0,23224.33,9741.79,Consumer
ORD10512,2024-05-26,South,Electronics,Laptop,5.0,40237.16,-2252.52,Consumer
ORD10513,2024-05-27,South,Electronics,Monitor,8.0,5799.53,5735.09,Consumer
ORD10514,2024-05-28,East,Furniture,Chair,4.0,4410.38,10695.31,Consumer
ORD10515,2024-05-29,South,Office Supplies,Chair,5.0,2403.36,6464.74,Consumer
ORD10516,2024-05-30,North,Furniture,Desk,3.0,26884.23,-1673.42,Consumer
ORD10517,2024-05-31,North,Furniture,Printer,5.0,35370.34,-2411.17,Consumer
ORD10518,2024-06-01,North,Electronics,Keyboard,3.0,6699.97,-710.81,Home Office
ORD10519,2024-06-02,West,Furniture,Printer,5.0,32019.49,1653.92,Home Office
ORD10520,2024-06-03,South,Electronics,Desk,5.0,23952.0,-2294.3,Consumer
ORD10521,2024-06-04,North,Furniture,Printer,6.0,49369.76,8562.84,Home Office
ORD10522,2024-06-05,West,Office Supplies,Laptop,9.0,35930.19,1069.6,Corporate
ORD10523,2024-06-06,East,Office Supplies,Laptop,1.0,32942.17,10913.47,Consumer
ORD10524,2024-06-07,West,Electronics,Monitor,6.0,24573.82,9322.34,Consumer
ORD10525,2024-06-08,West,Office Supplies,Monitor,1.0,49868.84,10449.91,Consumer
ORD10526,2024-06-09,South,Furniture,Desk,6.0,49026.87,6.38,Consumer
ORD10527,2024-06-10,East,Office Supplies,Desk,2.0,26998.13,4753.44,Consumer
ORD10528,2024-06-11,West,Electronics,Desk,8.0,22868.13,464.64,Consumer
ORD10529,2024-06-12,North,Office Supplies,Laptop,3.0,23213.32,-631.88,Consumer
ORD10530,2024-06-13,North,Electronics,Printer,6.0,21531.45,5320.48,Consumer
ORD10531,2024-06-14,North,Electronics,Keyboard,6.0,26663.64,8905.92,Home Office
ORD10532,2024-06-15,East,Electronics,Desk,4.0,13824.5,-3408.84,Consumer
ORD10533,2024-06-16,East,Electronics,Desk,5.0,46354.08,-311.93,Consumer
ORD10534,2024-06-17,North,Furniture,Laptop,2.0,24613.46,-1512.72,Corporate
ORD10535,2024-06-18,West,Furniture,Keyboard,8.0,42131.99,8571.95,Consumer
ORD10536,2024-06-19,East,Furniture,Laptop,7.0,24573.82,10867.33,Home Office
ORD10537,2024-06-20,North,Electronics,Keyboard,6.0,35970.86,-3640.97,Consumer
ORD10538,2024-06-21,North,Electronics,Laptop,7.0,16976.72,1446.63,Consumer
ORD10539,2024-06-22,South,Electronics,Printer,1.0,31315.38,10546.65,Corporate
ORD10540,2024-06-23,East,Electronics,Desk,5.0,25018.9,858.85,Home Office
ORD10541,2024-06-24,West,Electronics,Chair,7.0,18482.29,7115.24,Corporate
ORD10542,2024-06-25,North,Furniture,Chair,1.0,44101.5,-3288.67,Consumer
ORD10543,2024-06-26,North,Office Supplies,Desk,2.0,5813.04,2554.59,Consumer
ORD10544,2024-06-27,West,Furniture,Desk,9.0,24448.77,3556.11,Consumer
ORD10545,2024-06-28,South,Electronics,Desk,3.0,9879.58,7880.29,Corporate
ORD10546,2024-06-29,South,Electronics,Desk,6.0,43080.54,-89.98,Consumer
ORD10547,2024-06-30,North,Electronics,Keyboard,7.0,12822.77,-508.79,Consumer
ORD10548,2024-07-01,East,Electronics,Printer,9.0,31744.83,150.45,Corporate
ORD10549,2024-07-02,South,Electronics,Chair,5.0,8445.06,4446.84,Consumer
ORD10550,2024-07-03,East,Electronics,Monitor,4.0,20364.7,9892.08,Home Office
ORD10551,2024-07-04,North,Electronics,Chair,2.0,44987.99,9126.0,Home Office
ORD10552,2024-07-05,South,Electronics,Chair,3.0,8470.01,-4014.92,Consumer
ORD10553,2024-07-06,North,Electronics,Laptop,5.0,33227.15,9942.24,Home Office
ORD10554,2024-07-07,South,Electronics,Desk,2.0,10384.62,-3383.14,Corporate
ORD10555,2024-07-08,South,Furniture,Desk,4.0,20904.3,2060.92,Home Office
ORD10556,2024-07-09,South,Furniture,Desk,1.0,27122.72,8011.88,Consumer
ORD10557,2024-07-10,South,Electronics,Laptop,4.0,28949.86,-3614.31,Consumer
ORD10558,2024-07-11,South,Electronics,Printer,7.0,30205.06,-4313.21,Consumer
ORD10559,2024-07-12,East,Electronics,Printer,3.0,32078.54,609.93,Corporate
ORD10560,2024-07-13,North,Electronics,Monitor,8.0,13734.08,7408.74,Consumer
ORD10561,2024-07-14,West,Furniture,Printer,6.0,20188.1,3869.86,Home Office
ORD10562,2024-07-15,South,Electronics,Printer,6.0,2058.47,2089.03,Consumer
ORD10563,2024-07-16,North,Electronics,Desk,1.0,38484.1,8822.25,Consumer
ORD10564,2024-07-17,South,Office Supplies,Keyboard,5.0,41887.56,8034.06,Consumer
ORD10565,2024-07-18,North,Electronics,Chair,3.0,24573.82,8362.73,Home Office
ORD10566,2024-07-19,North,Electronics,Printer,1.0,10231.91,2815.36,Corporate
ORD10567,2024-07-20,North,Office Supplies,Printer,8.0,2293.41,-4669.36,Consumer
ORD10568,2024-07-21,West,Furniture,Laptop,7.0,48525.11,-2073.67,Consumer
ORD10569,2024-07-22,North,Electronics,Monitor,7.0,40397.89,7602.11,Consumer
ORD10570,2024-07-23,North,Electronics,Keyboard,4.0,18163.02,7803.95,Home Office
ORD10571,2024-07-24,North,Office Supplies,Laptop,6.0,24573.82,11529.08,Corporate
ORD10572,2024-07-25,North,Office Supplies,Desk,9.0,14739.95,-1766.83,Home Office
ORD10573,2024-07-26,West,Furniture,Chair,3.0,29942.75,-2910.24,Consumer
ORD10574,2024-07-27,South,Furniture,Monitor,9.0,35921.96,-2640.58,Corporate
ORD10575,2024-07-28,North,Electronics,Laptop,4.0,22478.95,-1858.6,Consumer
ORD10576,2024-07-29,North,Electronics,Printer,5.0,43704.99,3983.96,Consumer
ORD10577,2024-07-30,East,Electronics,Printer,7.0,25947.89,11578.59,Consumer
ORD10578,2024-07-31,North,Office Supplies,Monitor,6.0,7383.81,5020.34,Corporate
ORD10579,2024-08-01,East,Electronics,Printer,5.0,31190.11,3885.7,Consumer
ORD10580,2024-08-02,West,Electronics,Laptop,8.0,23219.1,6447.06,Corporate
ORD10581,2024-08-03,South,Furniture,Laptop,8.0,46796.46,-3743.18,Consumer
ORD10582,2024-08-04,North,Electronics,Printer,3.0,19716.32,8861.02,Corporate
ORD10583,2024-08-05,South,Electronics,Printer,6.0,20262.71,5996.95,Consumer
ORD10584,2024-08-06,North,Electronics,Desk,7.0,32608.51,-2089.74,Corporate
ORD10585,2024-08-07,West,Office Supplies,Chair,9.0,26443.91,5722.16,Consumer
ORD10586,2024-08-08,North,Electronics,Monitor,4.0,18847.6,5135.54,Corporate
ORD10587,2024-08-09,North,Electronics,Laptop,5.0,49490.77,-3897.5,Consumer
ORD10588,2024-08-10,North,Electronics,Monitor,8.0,15248.84,-462.15,Consumer
ORD10589,2024-08-11,East,Electronics,Desk,1.0,14020.93,1646.01,Home Office
ORD10590,2024-08-12,North,Office Supplies,Laptop,6.0,43248.5,-836.89,Home Office
ORD10591,2024-08-13,South,Furniture,Desk,4.0,367.97,-866.25,Consumer
ORD10592,2024-08-14,North,Electronics,Desk,5.0,10222.41,4740.12,Consumer
ORD10593,2024-08-15,North,Electronics,Keyboard,5.0,29604.25,3004.6,Home Office
